,County Code, County Name, District Code, District Name, School Code, School Name, Princ. Title, Princ. First Name, Princ. Last Name, Princ. Title 2, Princ. Email, Address1, Address2, City, State, Zip, Mailing Address1, Mailing Address2, Mailing City, Mailing State, Mailing Zip, HIB Title1, HIB First Nname, HIB Last Name, HIB Title2, Homeless Liaison Title1, Homeless Liaison First Name, Homeless Liaison Last Name, Homeless Liaison Title2, Phone, Pre-K, Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8, Grade 9, Grade 10, Grade 11, Grade 12, Post Grad., Adult Ed.
1063,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,605,QUITMAN COMMUNITY SCHOOL,Mr,Erskine,Glover,Principal,eglover@nps.k12.nj.us,21 QUITMAN ST, ,NEWARK,NJ,07103-4105,21 QUITMAN ST,,NEWARK,NJ,07103-4105,Ms,Celita,Green,Anti-Bullying Specialist,,,,,(973)733-6947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1064,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,605,QUITMAN COMMUNITY SCHOOL,Mr,Erskine,Glover,Principal,eglover@nps.k12.nj.us,21 QUITMAN ST, ,NEWARK,NJ,07103-4105,21 QUITMAN ST,,NEWARK,NJ,07103-4105,Ms,Celita,Green,Anti-Bullying Specialist,,,,,(973)733-6947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1065,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,605,QUITMAN COMMUNITY SCHOOL,Mr,Erskine,Glover,Principal,eglover@nps.k12.nj.us,21 QUITMAN ST, ,NEWARK,NJ,07103-4105,21 QUITMAN ST,,NEWARK,NJ,07103-4105,Ms,Celita,Green,Anti-Bullying Specialist,,,,,(973)733-6947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1066,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,605,QUITMAN COMMUNITY SCHOOL,Mr,Erskine,Glover,Principal,eglover@nps.k12.nj.us,21 QUITMAN ST, ,NEWARK,NJ,07103-4105,21 QUITMAN ST,,NEWARK,NJ,07103-4105,Ms,Celita,Green,Anti-Bullying Specialist,,,,,(973)733-6947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1067,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,575,RAFAEL HERNANDEZ SCHOOL,Ms,Patricia,Gois,Principal,pgois@nps.k12.nj.us,345 BROADWAY, ,NEWARK,NJ,07104,345 BROADWAY,,NEWARK,NJ,07104,Mr,Robert,Delrios,Anti-Bullying Specialist,,,,,(973)481-5004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1068,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,575,RAFAEL HERNANDEZ SCHOOL,Ms,Patricia,Gois,Principal,pgois@nps.k12.nj.us,345 BROADWAY, ,NEWARK,NJ,07104,345 BROADWAY,,NEWARK,NJ,07104,Mr,Robert,Delrios,Anti-Bullying Specialist,,,,,(973)481-5004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1069,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,575,RAFAEL HERNANDEZ SCHOOL,Ms,Patricia,Gois,Principal,pgois@nps.k12.nj.us,345 BROADWAY, ,NEWARK,NJ,07104,345 BROADWAY,,NEWARK,NJ,07104,Mr,Robert,Delrios,Anti-Bullying Specialist,,,,,(973)481-5004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1070,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,575,RAFAEL HERNANDEZ SCHOOL,Ms,Patricia,Gois,Principal,pgois@nps.k12.nj.us,345 BROADWAY, ,NEWARK,NJ,07104,345 BROADWAY,,NEWARK,NJ,07104,Mr,Robert,Delrios,Anti-Bullying Specialist,,,,,(973)481-5004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1071,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,610,RIDGE STREET SCHOOL,Mr,David,DeOliviera,Principal,ddeoliviera@nps.k12.nj.us,735 RIDGE ST, ,NEWARK,NJ,07104-2323,735 RIDGE ST,,NEWARK,NJ,07104-2323,Ms,Tamika,Rice,Anti-Bullying Specialist,,,,,(973)268-5210,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1072,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,610,RIDGE STREET SCHOOL,Mr,David,DeOliviera,Principal,ddeoliviera@nps.k12.nj.us,735 RIDGE ST, ,NEWARK,NJ,07104-2323,735 RIDGE ST,,NEWARK,NJ,07104-2323,Ms,Tamika,Rice,Anti-Bullying Specialist,,,,,(973)268-5210,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1073,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,610,RIDGE STREET SCHOOL,Mr,David,DeOliviera,Principal,ddeoliviera@nps.k12.nj.us,735 RIDGE ST, ,NEWARK,NJ,07104-2323,735 RIDGE ST,,NEWARK,NJ,07104-2323,Ms,Tamika,Rice,Anti-Bullying Specialist,,,,,(973)268-5210,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1074,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,610,RIDGE STREET SCHOOL,Mr,David,DeOliviera,Principal,ddeoliviera@nps.k12.nj.us,735 RIDGE ST, ,NEWARK,NJ,07104-2323,735 RIDGE ST,,NEWARK,NJ,07104-2323,Ms,Tamika,Rice,Anti-Bullying Specialist,,,,,(973)268-5210,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1075,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,615,ROBERTO CLEMENTE ELEMENTARY SCHOOL,Ms,Yolanda,Mendez,Principal,ymendez@nps.k12.nj.us,257 SUMMER AVE, ,NEWARK,NJ,07104-2717,257 SUMMER AVE,,NEWARK,NJ,07104-2717,Ms,Leida,Martinez,Anti-Bullying Specialist,,,,,(973)268-5290,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
1076,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,615,ROBERTO CLEMENTE ELEMENTARY SCHOOL,Ms,Yolanda,Mendez,Principal,ymendez@nps.k12.nj.us,257 SUMMER AVE, ,NEWARK,NJ,07104-2717,257 SUMMER AVE,,NEWARK,NJ,07104-2717,Ms,Leida,Martinez,Anti-Bullying Specialist,,,,,(973)268-5290,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
1077,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,615,ROBERTO CLEMENTE ELEMENTARY SCHOOL,Ms,Yolanda,Mendez,Principal,ymendez@nps.k12.nj.us,257 SUMMER AVE, ,NEWARK,NJ,07104-2717,257 SUMMER AVE,,NEWARK,NJ,07104-2717,Ms,Leida,Martinez,Anti-Bullying Specialist,,,,,(973)268-5290,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
1078,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,615,ROBERTO CLEMENTE ELEMENTARY SCHOOL,Ms,Yolanda,Mendez,Principal,ymendez@nps.k12.nj.us,257 SUMMER AVE, ,NEWARK,NJ,07104-2717,257 SUMMER AVE,,NEWARK,NJ,07104-2717,Ms,Leida,Martinez,Anti-Bullying Specialist,,,,,(973)268-5290,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
1079,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,55,SCIENCE PARK HIGH SCHOOL,Mr,Lamont,Thomas,Principal,lthomas@nps.k12.nj.us,260 NORFOLK STREET, ,NEWARK,NJ,07102,260 NORFOLK STREET,,NEWARK,NJ,07102,Ms,Julia,Maraviglia,Anti-Bullying Specialist,,,,,(973)733-8689,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
1080,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,55,SCIENCE PARK HIGH SCHOOL,Mr,Lamont,Thomas,Principal,lthomas@nps.k12.nj.us,260 NORFOLK STREET, ,NEWARK,NJ,07102,260 NORFOLK STREET,,NEWARK,NJ,07102,Ms,Julia,Maraviglia,Anti-Bullying Specialist,,,,,(973)733-8689,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
1081,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,55,SCIENCE PARK HIGH SCHOOL,Mr,Lamont,Thomas,Principal,lthomas@nps.k12.nj.us,260 NORFOLK STREET, ,NEWARK,NJ,07102,260 NORFOLK STREET,,NEWARK,NJ,07102,Ms,Julia,Maraviglia,Anti-Bullying Specialist,,,,,(973)733-8689,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
1082,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,55,SCIENCE PARK HIGH SCHOOL,Mr,Lamont,Thomas,Principal,lthomas@nps.k12.nj.us,260 NORFOLK STREET, ,NEWARK,NJ,07102,260 NORFOLK STREET,,NEWARK,NJ,07102,Ms,Julia,Maraviglia,Anti-Bullying Specialist,,,,,(973)733-8689,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
1083,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,670,SOUTH SEVENTEENTH STREET SCHOOL,Mr,Clarence,Allen,Principal,callen@nps.k12.nj.us,619 S SEVENTEENTH ST, ,NEWARK,NJ,07103-1159,619 S SEVENTEENTH ST,,NEWARK,NJ,07103-1159,Ms,Sherell,Benders,Anti-Bullying Specialist,,,,,(973)374-2570,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1084,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,670,SOUTH SEVENTEENTH STREET SCHOOL,Mr,Clarence,Allen,Principal,callen@nps.k12.nj.us,619 S SEVENTEENTH ST, ,NEWARK,NJ,07103-1159,619 S SEVENTEENTH ST,,NEWARK,NJ,07103-1159,Ms,Sherell,Benders,Anti-Bullying Specialist,,,,,(973)374-2570,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1085,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,670,SOUTH SEVENTEENTH STREET SCHOOL,Mr,Clarence,Allen,Principal,callen@nps.k12.nj.us,619 S SEVENTEENTH ST, ,NEWARK,NJ,07103-1159,619 S SEVENTEENTH ST,,NEWARK,NJ,07103-1159,Ms,Sherell,Benders,Anti-Bullying Specialist,,,,,(973)374-2570,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1086,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,670,SOUTH SEVENTEENTH STREET SCHOOL,Mr,Clarence,Allen,Principal,callen@nps.k12.nj.us,619 S SEVENTEENTH ST, ,NEWARK,NJ,07103-1159,619 S SEVENTEENTH ST,,NEWARK,NJ,07103-1159,Ms,Sherell,Benders,Anti-Bullying Specialist,,,,,(973)374-2570,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1087,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,640,SOUTH STREET ELEMENTARY SCHOOL,Mrs,Karen,George-Gray,Principal,kgray@nps.k12.nj.us,151 SOUTH ST, ,NEWARK,NJ,07114-2611,151 SOUTH ST,,NEWARK,NJ,07114-2611,Ms,Ida,Zizza,Anti-Bullying Specialist,,,,,(973)465-4880,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
1088,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,640,SOUTH STREET ELEMENTARY SCHOOL,Mrs,Karen,George-Gray,Principal,kgray@nps.k12.nj.us,151 SOUTH ST, ,NEWARK,NJ,07114-2611,151 SOUTH ST,,NEWARK,NJ,07114-2611,Ms,Ida,Zizza,Anti-Bullying Specialist,,,,,(973)465-4880,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
1089,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,640,SOUTH STREET ELEMENTARY SCHOOL,Mrs,Karen,George-Gray,Principal,kgray@nps.k12.nj.us,151 SOUTH ST, ,NEWARK,NJ,07114-2611,151 SOUTH ST,,NEWARK,NJ,07114-2611,Ms,Ida,Zizza,Anti-Bullying Specialist,,,,,(973)465-4880,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
1090,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,640,SOUTH STREET ELEMENTARY SCHOOL,Mrs,Karen,George-Gray,Principal,kgray@nps.k12.nj.us,151 SOUTH ST, ,NEWARK,NJ,07114-2611,151 SOUTH ST,,NEWARK,NJ,07114-2611,Ms,Ida,Zizza,Anti-Bullying Specialist,,,,,(973)465-4880,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
1091,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,690,SPEEDWAY AVENUE SCHOOL,Ms,Atiba,Buckman,Principal,abuckman@nps.k12.nj.us,701 SOUTH ORANGE AVENUE, ,NEWARK,NJ,07106-2209,701 SOUTH ORANGE AVENUE,,NEWARK,NJ,07106-2209,Ms,Tricia,Brewster,Anti-Bullying Specialist,,,,,(973)374-2740,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1092,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,690,SPEEDWAY AVENUE SCHOOL,Ms,Atiba,Buckman,Principal,abuckman@nps.k12.nj.us,701 SOUTH ORANGE AVENUE, ,NEWARK,NJ,07106-2209,701 SOUTH ORANGE AVENUE,,NEWARK,NJ,07106-2209,Ms,Tricia,Brewster,Anti-Bullying Specialist,,,,,(973)374-2740,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1093,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,690,SPEEDWAY AVENUE SCHOOL,Ms,Atiba,Buckman,Principal,abuckman@nps.k12.nj.us,701 SOUTH ORANGE AVENUE, ,NEWARK,NJ,07106-2209,701 SOUTH ORANGE AVENUE,,NEWARK,NJ,07106-2209,Ms,Tricia,Brewster,Anti-Bullying Specialist,,,,,(973)374-2740,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1094,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,690,SPEEDWAY AVENUE SCHOOL,Ms,Atiba,Buckman,Principal,abuckman@nps.k12.nj.us,701 SOUTH ORANGE AVENUE, ,NEWARK,NJ,07106-2209,701 SOUTH ORANGE AVENUE,,NEWARK,NJ,07106-2209,Ms,Tricia,Brewster,Anti-Bullying Specialist,,,,,(973)374-2740,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1095,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,710,SUSSEX AVENUE SCHOOL Burnet Street  School,Ms,Darleen,Gearhart,Principal,dgearhart@nps.k12.nj.us,307 SUSSEX AVE, ,NEWARK,NJ,07107-3133,307 SUSSEX AVE,,NEWARK,NJ,07107-3133,Ms,Kelly,Green,Anti-Bullying Specialist,,,,,(973)268-5200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1096,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,710,SUSSEX AVENUE SCHOOL Burnet Street  School,Ms,Darleen,Gearhart,Principal,dgearhart@nps.k12.nj.us,307 SUSSEX AVE, ,NEWARK,NJ,07107-3133,307 SUSSEX AVE,,NEWARK,NJ,07107-3133,Ms,Kelly,Green,Anti-Bullying Specialist,,,,,(973)268-5200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1097,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,710,SUSSEX AVENUE SCHOOL Burnet Street  School,Ms,Darleen,Gearhart,Principal,dgearhart@nps.k12.nj.us,307 SUSSEX AVE, ,NEWARK,NJ,07107-3133,307 SUSSEX AVE,,NEWARK,NJ,07107-3133,Ms,Kelly,Green,Anti-Bullying Specialist,,,,,(973)268-5200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1098,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,710,SUSSEX AVENUE SCHOOL Burnet Street  School,Ms,Darleen,Gearhart,Principal,dgearhart@nps.k12.nj.us,307 SUSSEX AVE, ,NEWARK,NJ,07107-3133,307 SUSSEX AVE,,NEWARK,NJ,07107-3133,Ms,Kelly,Green,Anti-Bullying Specialist,,,,,(973)268-5200,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1099,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,715,THIRTEENTH AVENUE SCHOOL MARTIN LUTHER KING,Ms,Viveca,Williams,Principal,vwilliams@nps.k12.nj.us,359 THIRTEENTH AVE, ,NEWARK,NJ,07103-2125,359 THIRTEENTH AVE,,NEWARK,NJ,07103-2125,Ms,Melanie,Siliato,Anti-Bullying Specialist,,,,,(973)733-7045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1100,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,715,THIRTEENTH AVENUE SCHOOL MARTIN LUTHER KING,Ms,Viveca,Williams,Principal,vwilliams@nps.k12.nj.us,359 THIRTEENTH AVE, ,NEWARK,NJ,07103-2125,359 THIRTEENTH AVE,,NEWARK,NJ,07103-2125,Ms,Melanie,Siliato,Anti-Bullying Specialist,,,,,(973)733-7045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1101,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,715,THIRTEENTH AVENUE SCHOOL MARTIN LUTHER KING,Ms,Viveca,Williams,Principal,vwilliams@nps.k12.nj.us,359 THIRTEENTH AVE, ,NEWARK,NJ,07103-2125,359 THIRTEENTH AVE,,NEWARK,NJ,07103-2125,Ms,Melanie,Siliato,Anti-Bullying Specialist,,,,,(973)733-7045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1102,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,715,THIRTEENTH AVENUE SCHOOL MARTIN LUTHER KING,Ms,Viveca,Williams,Principal,vwilliams@nps.k12.nj.us,359 THIRTEENTH AVE, ,NEWARK,NJ,07103-2125,359 THIRTEENTH AVE,,NEWARK,NJ,07103-2125,Ms,Melanie,Siliato,Anti-Bullying Specialist,,,,,(973)733-7045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1103,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,56,Technology High School,,,,,,223 BROADWAY, ,NEWARK,NJ,07102,223 BROADWAY,,NEWARK,NJ,07102,Ms,Jane,Cruz,Anti-Bullying Specialist,,,,,(973)481-5962,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,
1104,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,56,Technology High School,,,,,,223 BROADWAY, ,NEWARK,NJ,07102,223 BROADWAY,,NEWARK,NJ,07102,Ms,Jane,Cruz,Anti-Bullying Specialist,,,,,(973)481-5962,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,
1105,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,56,Technology High School,,,,,,223 BROADWAY, ,NEWARK,NJ,07102,223 BROADWAY,,NEWARK,NJ,07102,Ms,Jane,Cruz,Anti-Bullying Specialist,,,,,(973)481-5962,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,
1106,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,56,Technology High School,,,,,,223 BROADWAY, ,NEWARK,NJ,07102,223 BROADWAY,,NEWARK,NJ,07102,Ms,Jane,Cruz,Anti-Bullying Specialist,,,,,(973)481-5962,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,
1107,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,57,UNIVERSITY HIGH SCHOOL,Ms,Regina,Sharpe,Principal,rsharpe@nps.k12.nj.us,55 CLINTON PL, ,NEWARK,NJ,07108-1221,55 CLINTON PL,,NEWARK,NJ,07108-1221,Ms,Cynthia,Guinn,Anti-Bullying Specialist,,,,,(973)374-3190,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
1108,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,57,UNIVERSITY HIGH SCHOOL,Ms,Regina,Sharpe,Principal,rsharpe@nps.k12.nj.us,55 CLINTON PL, ,NEWARK,NJ,07108-1221,55 CLINTON PL,,NEWARK,NJ,07108-1221,Ms,Cynthia,Guinn,Anti-Bullying Specialist,,,,,(973)374-3190,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
1109,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,57,UNIVERSITY HIGH SCHOOL,Ms,Regina,Sharpe,Principal,rsharpe@nps.k12.nj.us,55 CLINTON PL, ,NEWARK,NJ,07108-1221,55 CLINTON PL,,NEWARK,NJ,07108-1221,Ms,Cynthia,Guinn,Anti-Bullying Specialist,,,,,(973)374-3190,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
1110,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,57,UNIVERSITY HIGH SCHOOL,Ms,Regina,Sharpe,Principal,rsharpe@nps.k12.nj.us,55 CLINTON PL, ,NEWARK,NJ,07108-1221,55 CLINTON PL,,NEWARK,NJ,07108-1221,Ms,Cynthia,Guinn,Anti-Bullying Specialist,,,,,(973)374-3190,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
1111,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,70,WEEQUAHIC HIGH SCHOOL,,,,,,279 CHANCELLOR AVE, ,NEWARK,NJ,07112-1201,279 CHANCELLOR AVE,,NEWARK,NJ,07112-1201,Mr,Sean,Lovell,Anti-Bullying Specialist,,,,,(973)705-3923,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,
1112,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,70,WEEQUAHIC HIGH SCHOOL,,,,,,279 CHANCELLOR AVE, ,NEWARK,NJ,07112-1201,279 CHANCELLOR AVE,,NEWARK,NJ,07112-1201,Mr,Sean,Lovell,Anti-Bullying Specialist,,,,,(973)705-3923,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,
1113,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,70,WEEQUAHIC HIGH SCHOOL,,,,,,279 CHANCELLOR AVE, ,NEWARK,NJ,07112-1201,279 CHANCELLOR AVE,,NEWARK,NJ,07112-1201,Mr,Sean,Lovell,Anti-Bullying Specialist,,,,,(973)705-3923,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,
1114,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,70,WEEQUAHIC HIGH SCHOOL,,,,,,279 CHANCELLOR AVE, ,NEWARK,NJ,07112-1201,279 CHANCELLOR AVE,,NEWARK,NJ,07112-1201,Mr,Sean,Lovell,Anti-Bullying Specialist,,,,,(973)705-3923,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,
1115,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,750,WILSON AVENUE SCHOOL,Ms,Margarita,Hernandez,Principal,mhernandez@nps.k12.nj.us,19 WILSON AVE, ,NEWARK,NJ,07108-3214,19 WILSON AVE,,NEWARK,NJ,07108-3214,Ms,Nancy,Bonilla,Anti-Bullying Specialist,,,,,(973)465-4910,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1116,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,750,WILSON AVENUE SCHOOL,Ms,Margarita,Hernandez,Principal,mhernandez@nps.k12.nj.us,19 WILSON AVE, ,NEWARK,NJ,07108-3214,19 WILSON AVE,,NEWARK,NJ,07108-3214,Ms,Nancy,Bonilla,Anti-Bullying Specialist,,,,,(973)465-4910,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1117,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,750,WILSON AVENUE SCHOOL,Ms,Margarita,Hernandez,Principal,mhernandez@nps.k12.nj.us,19 WILSON AVE, ,NEWARK,NJ,07108-3214,19 WILSON AVE,,NEWARK,NJ,07108-3214,Ms,Nancy,Bonilla,Anti-Bullying Specialist,,,,,(973)465-4910,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1118,13,ESSEX,3570,NEWARK PUBLIC SCHOOL DISTRICT,750,WILSON AVENUE SCHOOL,Ms,Margarita,Hernandez,Principal,mhernandez@nps.k12.nj.us,19 WILSON AVE, ,NEWARK,NJ,07108-3214,19 WILSON AVE,,NEWARK,NJ,07108-3214,Ms,Nancy,Bonilla,Anti-Bullying Specialist,,,,,(973)465-4910,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
1119,13,ESSEX,3630,NORTH CALDWELL BOARD OF EDUCATION,50,Gould/Mountain Elementary School,Mr,Chris,Checchetto,Principal,cchecchetto@ncboe.org,132 GOULD AVE, ,N CALDWELL,NJ,07006,132 GOULD AVE,,N CALDWELL,NJ,07006,Mrs,Laura,Decker,Anti-Bullying Specialist,,,,,(973)712-4400,,,,,,1.0,1.0,1.0,,,,,,,,
1120,13,ESSEX,3630,NORTH CALDWELL BOARD OF EDUCATION,60,Grandview Elementary School,Mr,Michael,Stefanelli,Principal,mstefanelli@ncboe.org,35 HAMILTON DR EAST, ,N CALDWELL,NJ,07006,35 HAMILTON DR EAST,,N CALDWELL,NJ,07006,Mrs,Melissa,Kornreich,Anti-Bullying Specialist,,,,,(973)712-4400,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
1121,13,ESSEX,3750,NUTLEY PUBLIC SCHOOL DISTRICT,60,JOHN H. WALKER MIDDLE SCHOOL,Ms,TRACY,EGAN,Principal,TEGAN@NUTLEYSCHOOLS.ORG,325 FRANKLIN AVE, ,NUTLEY,NJ,07110-2735,325 FRANKLIN AVE,,NUTLEY,NJ,07110-2735,Ms,Alisa,Gennace,Anti-Bullying Specialist,,,,,(973)661-8869,,,,,,,,,1.0,1.0,,,,,,
1122,13,ESSEX,3750,NUTLEY PUBLIC SCHOOL DISTRICT,70,LINCOLN SCHOOL,Mrs,LORRAINE,RESTEL,Principal,LRESTEL@NUTLEYSCHOOLS.ORG,301 HARRISON ST, ,NUTLEY,NJ,07110-2614,301 HARRISON ST,,NUTLEY,NJ,07110-2614,Ms,Nancy,Thunell,Anti-Bullying Specialist,,,,,(973)661-8882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
